Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.699999960061689,-22.6000003946572,-23.099999548566,-19.7000000190049,-11.8000008993603,1.30000019976242,5.80000052390139,10.0000002781915,7.40000058167318,11.0999992535406,9.89999999999999,10.5999992015725,11.2000002371477,10.2000003982988,26.4000008082431,34.4999995102935,25.0489995231791,10.7724207826314,9.41065376397619,4.85433932383958,0.0659227678492726,2.20000018843571,5.79667839631929,2,1.09999999999999
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Bahamas, The",BHS,..,10.6670974291829,10.4519718906978,10.5240552039871,10.501567201834,10.4255964880827,9.07192871148771,9.59811386676546,8.42176356379973,8.9816625781348,-5.6496495193161,1.6265087407437,-3.49733593336903,7.56756882392715,-16.7542290749632,-14.8031263125012,5.18518497170824,9.15492921913146,14.1795201387168,26.139295769424,6.49528192139535,-9.22640507988643,6.69889775608137,3.59705186796597,14.1711486244798,4.82918011397481,1.79700022744103,2.98451934490475,2.309707660833,6.72732979931732,-1.59624908649569,-4.18178463830372,-3.82558272775211,0.307806938390144,3.14891619118119,4.37875139876522,4.22353068025446,2.06223948963316,4.7164738248118,7.14412993221747,4.149246399763,2.62562712099302,2.7046295125315,-1.26474462878853,0.882884232581944,3.39529266953875,2.51686384101369,1.44652221530914,-2.32393724789044,-4.17525917522813,1.53877885334302,0.612902595753823,2.21731297852183,0.0220301965625538,1.02278610479254,1.22048360020888
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-5.31669735282962,-7.55621771215945,6.37637679964398,5.00364604500774,-4.75826853805688,1.18299391598423,10.3990093325468,6.99999164945328,0.364007138161824,4.43799717642636,11.2299987800123,6.68999836660538,12.8700066696584,-0.250001484542878,3.92999154532021,4.11000611512114,3.09299978673204,4.79000278855499,4.29999896037758,5.29999479407712,2.49103356534492,3.61414828908676,6.02395119599457,6.98094698388441,6.768939708829,6.46856767156123,8.29244382201286,6.24512834138467,2.53977246949495,4.33440708785902,2.10018410872759,3.5887045713562,5.41293824262871,4.48093515168384,2.92656721719055
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bangladesh,BGD,..,6.05816082548087,5.45303096987186,-0.455894289938712,10.9527885460418,1.60625822891573,2.56681200128052,-1.87586391964774,9.48945401547951,1.22085790909685,5.61985229280111,-5.47948302721956,-13.9737287020439,3.32568019878394,9.59195630041845,-4.08821409181661,5.66136120119667,2.67305605001984,7.07383773260692,4.80163460055662,0.81914186889891,7.23394369490723,2.13432783577075,3.88104639981715,4.80331001525438,3.34201465415414,4.173382559004,3.77240185252705,2.41625685566223,2.83658212907926,5.62225816160702,3.4852278153552,5.44268555072129,4.71156172449447,3.89012644065643,5.12127789716162,4.52291921762344,4.48989649735631,5.17702687345256,4.67015636827865,5.2932947184604,5.07728777597312,3.83312394005608,4.73956739916446,5.2395329104527,6.53594494052352,6.67186826509662,7.05863620607012,6.01378975923306,5.04512479417738,5.57180227396866,6.46438388047517,6.52143507837333,6.01359606747023,6.06109305375394,6.55263331602802
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.98265179677819,-4.80404551201012,0.398406374501988,3.7037037037037,1.0204081632653,5.17676767676767,2.52100840336134,3.51288056206087,3.61990950226246,-3.27510917030568,-3.95033860045149,-5.64042303172737,0.747198007472008,1.97775030902348,2.06060606060605,4.03800475059381,4.68036529680367,3.70774263904035,0.315457413249206,4.50733752620545,-2.40722166499498,0.822199383350466,2.14067278287462,1.39720558882235,4.03543307086613,5.67644276253547,1.70098478066249,0.440140845070431,-4.03155127081507,0.273972602739732,0.728597449908918,0.27124773960216,0,0.180342651036966,0.990099009900987
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.19999999999921,-9.60000000000034,-7.60000000000005,-11.7,-10.4000000000001,2.80000000000014,11.3999999999999,8.39999999999999,3.39999999999993,5.80000000000005,4.72530600626246,5.04526731762394,7.04319267515923,11.4497429270061,9.40000000000001,10,8.60000000013864,10.2000000000983,0.200000000044014,7.74078121556398,5.54371146099548,1.73139122338632,1.07360080128041,1.72308600283803,-3.88769850231654
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belgium,BEL,..,4.97842306319201,5.21200350925615,4.35158428167028,6.95668473344004,3.56065983986113,3.15589498173378,3.86814694690128,4.19412962494702,6.62979979529436,5.95729489480586,3.9858273838416,5.29560439445227,6.38170205236244,4.56525812251924,-1.96594162130805,5.65274592792674,0.626154767535752,2.8418965819543,2.34107304264893,4.44405404864365,-0.279283635025493,0.594986940717263,0.311842751848076,2.4663826329552,1.65179286304419,1.82276212425623,2.30665941930393,4.72320891974978,3.46916682101066,3.13740243480321,1.83307429166382,1.53065481042994,-0.961873081351825,3.22697145976801,2.3847572204176,1.5931570573082,3.71054947505965,1.97544847979478,3.56304003578043,3.63381720812023,0.811463997377572,1.78045214903302,0.774536137034218,3.63480082161604,2.09422151790646,2.49946444651674,3.39747191374433,0.747103203848695,-2.28487900364664,2.6948255377054,1.7968378886938,0.158656858456524,0.00305605676224729,1.29547335319668,1.3739371824101
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belize,BLZ,..,4.89227721902688,4.89265218028399,4.9564341949162,4.99987991041317,4.93054096131824,4.77084511295951,4.91312316207066,7.36722545714623,5.1063747909928,4.80769336382932,3.95944108172952,10.2183038390507,5.35189411088604,13.5599851718048,3.59282444245959,-0.0340209434206997,6.4965942870642,7.92080717857668,7.51702151348017,15.166518076639,1.2906397365083,-0.283156224836318,-2.10601731460922,1.95794512731165,1.06684925454334,4.57425872964261,11.2157797126512,9.23759645812999,13.0908415724206,10.628576072265,10.4970424941277,12.0357579021201,6.27656374194119,0.157938678697107,0.643973577629382,1.4287226647141,3.54517885789039,3.74095660234622,8.78037145485943,13.0387621268347,5.01566299905735,5.11855944291548,9.3292487028497,4.64808729598319,2.57800880890768,4.58160036994624,1.10558612731653,3.22910131621923,0.799202009051172,3.32103686596315,2.10221851473533,3.7408233319135,1.3132201667253,4.08191649179518,1.91848581422531
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Benin,BEN,..,3.1412804615409,-3.42640982073922,4.73002797070119,6.65075911134707,5.29386284023954,3.575862727287,1.07839867228992,3.84233563205511,2.87749797610755,2.09775758594478,-1.49684183254118,6.42636754874195,3.70616531262331,3.33931216354341,-4.89534544533761,0.884356331370782,4.98366372080636,1.25507803364025,6.53574740728476,6.78176387466074,9.95423117120322,2.23506634049262,-4.34782272848643,7.9298395564791,7.53032483722775,2.17114160184437,-1.50000294874992,3.40524529016466,-2.85416049266229,8.97613436130582,4.22579941890365,2.95771082437923,5.83617209067901,2.02040044541816,6.04519864485593,4.32428403455549,5.73468837361078,3.96101213901512,5.34144937282875,5.85999210110583,5.33041085668984,4.64447002567962,3.44404484874129,4.42962902368195,1.71157762807456,3.94701374716007,5.98651552196785,4.89339391821042,2.31922692435856,2.11685012701102,2.96275035081007,4.64302307573176,6.87899597442576,6.54148665115765,5.24044710163763
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bermuda,BMU,..,4.67999999999731,4.47000000000368,1.0699999999985,11.1099999999972,4.76000000000469,14.3636363636331,13.2750397456253,2.10526315789625,3.43642611683744,6.31229235880765,3.43749999999838,1.81268882175351,1.48367952521981,0.877192982458979,3.76811594202641,8.9385474860342,5.89743589743676,1.45278450363297,2.14797136038152,7.94392523364439,2.38095238095129,-5.28541226215641,2.0089285714283,0.481400437638541,-2.00348432055975,6.66666666666802,3.74999999999943,4.05622489959951,0.443844075644776,0.0192122958719381,-3.53438340376593,-0.0597371565103231,3.00856744371407,0.599613152803229,4.39914785618222,2.60047604555287,4.60000000000198,3.90000000000011,3.38264871401167,9.31715557653585,7.2224360086321,-1.47779037455827,3.41070620413235,2.32126647646751,1.67420714931701,5.54386592809534,2.84589011430658,1.52789390961543,-5.28417714947457,-2.09411353414293,-3.33949441020565,-4.8345401709793,-2.51115443098975,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.9077290356395,3.41394147506642,11.3107136184646,4.48210512922356,4.21177503633371,11.7305766311607,28.6962653616001,4.98728969866838,7.43262644625811,10.8764346909591,-0.407876088864342,4.60089143184629,1.9863665899687,4.95150367020483,7.07411727794511,5.56517286212046,5.37383851914481,5.91403083461985,7.98397202183317,6.93302423977509,8.20377386131203,10.7278406117878,7.66433404214091,5.89640819205567,7.12255964997142,6.84936593196244,17.9258249448258,4.768354225598,6.65722379603399,11.7308543603364,7.89091389329108,5.07170981496216,2.14249655359879,5.45881731232578,3.25425473889356
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bolivia,BOL,..,2.07998362809406,5.57022534605136,6.42070158067196,4.7945595745809,5.62501774612439,6.49729573265503,6.90886793551351,-12.1690279476039,3.09601364024905,-0.494821366579941,5.06333631430931,7.96748548215676,5.73916134325057,2.93956812778475,7.31101764845377,4.61456733402208,4.97121608746237,2.05269444217171,0.133344041151148,-1.37177331590266,0.275616740495252,-3.93873780402841,-4.04212178872982,-0.200671744258074,-1.67638709592364,-2.57387737738752,2.4634793728336,2.90950541857744,3.79012853415045,4.63578787944654,5.26652212133203,1.64650003872001,4.26929485458925,4.66726626346237,4.67827709973257,4.361340293933,4.95420874299721,5.02935475543072,0.426885422588825,2.50781080899483,1.68379912721825,2.48556573783829,2.71133983700673,4.17329558916248,4.42143312687979,4.79700882356067,4.56438390229535,6.14849719501387,3.35700125894111,4.12672256468305,5.20409271802829,5.12227466098376,6.79601170559745,5.460569751994,3.96172807160788
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.8000005498984,88.9576648014073,34.3895745908777,15.5999963635658,9.59999979508615,5.50000043583101,4.39999950666288,5.30000026724034,4.00000006535353,6.09999977115795,8.75823037470897,5.37847662244666,5.72875701426243,5.48150795750371,-2.86988112026167,0.767254045290301,0.908247973723547,-0.933187605715062,2.39419189552366,1.08187593166609,3.15757629916973
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Botswana,BWA,..,6.34328371864589,6.66666781380381,5.92104509641625,6.83230092720848,5.81395506314593,6.34401909331027,5.92455994292432,10.5670565011298,15.1234047073397,17.1202676706414,25.8211072190911,26.3619409474338,21.3031840927794,8.7977952167173,8.4462503762287,10.6473767108427,12.0120400916206,14.3328015877977,12.1485889229531,11.9869013810389,9.06485746505908,12.1655318567871,13.1467290492182,8.54538363956856,7.12527126928725,8.17292433266485,11.881928135108,19.4499695089935,13.0594058880328,6.77282194932553,7.4587091123188,2.91707030692542,1.91610714170143,3.62791602093857,7.03041026074564,5.82980007842275,8.02654902640244,0.721993155129837,9.66724074151195,1.98769585438754,0.250573866722732,6.06953086765014,4.62589479191556,2.70582173663567,4.55664565732843,8.36387106895727,8.28014749331049,6.24211724673039,-7.65231020253476,8.56363174773267,6.04831636706808,4.45646627272851,9.86029265708798,3.20391509263389,-0.254733178383304
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brazil,BRA,..,10.275911554301,5.21605942017888,0.87467259240843,3.48558230427724,3.0534878936691,4.15036023303344,4.91526567501121,11.4272823832673,9.73582688991269,8.76994747172608,11.2950868433502,12.0528022500388,13.9786916510758,9.04212031316958,5.20907590114406,9.79041016147607,4.60631806113791,3.23170956333544,6.76628496532688,9.11096015517154,-4.39335720034832,0.580245553394249,-3.40979347371646,5.26914314976872,7.94586174871282,7.98829510486232,3.59962946680903,-0.102672718383658,3.27945885796417,-3.1023559487504,1.51193723789993,-0.466913209800552,4.66516898877852,5.33455170247368,4.41673135388506,2.20753552431761,3.39502864021104,0.338356176968674,0.46906658888139,4.11256491132137,1.65781796662895,3.0531609195401,1.14031904582265,5.76088072597591,3.20205152698392,3.96050202907196,6.07228369037966,5.0937670118105,-0.126147414522819,7.52879738130943,3.91025534813345,1.91545862251941,3.01514051081094,0.103371359100009,-3.84736249471105
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.35546341121389,20.1553934938683,10.9166972285973,6.77583495588348,22.562428041101,-6.99670269029377,-19.8267157133985,3.95665493813739,0.501465635725197,0.599876987484421,-1.49074920766843,-2.71546999069663,2.00912967107026,1.09736680181707,-1.07417796030384,1.08942029566678,3.14594113863531,4.75858079756715,0.304573299802186,3.14539738052883,4.4787071893717,2.87831797361153,-1.47117172940999,-0.558508697580152,3.05215668833274,2.84942175923445,2.74404081619319,3.87209724928054,2.90395513321562,0.504318384367394,0.387506908960717,4.39772015924092,0.154581460251663,-1.93971450739593,-1.76453572461672,2.59896591145289,3.42981847698816,0.948354661791612,-1.75196054652761,-2.33999983542209,-0.5
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.90016185369852,2.33456569485743,3.4303058828159,3.39644371378964,2.68344065683333,4.2076020195213,6.05451374417821,10.9446920511531,-3.28988194513299,-9.11737714394599,-8.44535530622599,-7.27238780302767,-1.48021489343331,1.81801123368746,2.86018937187036,1.59999998446445,-1.09999985834692,3.49999979170654,-5.60999990827578,5.01094936589777,4.24802536795863,6.01812213193644,5.0775222691301,6.55556657808111,7.23619299654061,6.7531338642552,7.67535068452476,5.64700542878191,-4.21972706220618,0.054557983103237,1.58397396090142,0.237073889856916,1.28188508367137,1.55000000000003,2.96713547854921
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Burkina Faso,BFA,..,4.04392797653317,6.12879878142711,-1.26801637263019,2.28281922317825,3.76454538057878,0.53761308310483,8.82331497511429,3.07077393772455,2.02608104065483,0.117019610899916,1.41333988193304,2.31149874124745,0.449327404973701,8.28642648234306,2.99838289042407,8.53489496952547,0.370353558007523,4.60782500525137,3.66462151183148,0.796878872350675,4.25530339449531,9.56219662276685,0.345984739692895,-1.77869668654424,8.51736499535107,7.95536272803459,-0.236336793625298,5.79559296480244,2.15026727576519,-0.60292848001005,9.06998446083453,0.232710762542766,3.46138493514046,1.31500727214082,5.71637386679349,11.0147438692119,6.31683473498401,7.30771963314496,7.40417896632496,1.82024189276156,6.61339955512814,4.35300432287377,7.80243989821501,4.47847434866785,8.66186160516736,6.25315860358158,5.65500511828274,7.29449815007297,2.96201437138612,8.44632518323239,6.52176944827904,6.45267475358607,3.6493050844558,4.04779603140109,3.97954206700175
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Burundi,BDI,..,-13.7461350547259,9.06315793459677,4.13540741977489,6.27303790305589,3.96722560866225,4.61299289593052,13.8215186020325,-0.297883673243859,-1.45954114320627,21.3256707328197,2.74682871136835,-6.40396492291259,6.88905071788039,-0.726839562116481,0.697920236170546,7.94266097596663,11.4694530442727,-0.940575989168451,1.66495495026507,0.991055725131787,12.1632755702466,-1.05359982020342,3.71532699143134,0.155544004817926,11.7831801831472,3.25018045829924,5.50309611884391,5.03102436828998,1.34950222992009,3.49982214003694,4.99683645144219,1.00999836586124,-6.2399999992023,-3.82999999669255,-7.9200000006572,-8.00000000137253,-1.58999999719993,4.7499999920648,-1.0099999961992,-0.856864059223568,2.05580710931328,4.44651941891463,-1.22372795923962,4.83365776164821,0.900000002864005,5.38465739821253,4.78583195088814,5.04811878327607,3.46842542500001,3.78590254312172,4.19162568095399,4.01936552951105,4.59405421822632,4.66091818447367,-2.53586564202618
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.09946450793426,6.4429027956816,5.41233937864219,5.61979292460713,5.00903274988649,11.9097579263838,8.76678543878695,8.03863162927392,6.68788084783083,8.50589878909878,10.3405287268833,13.2500855570881,10.7710871626847,10.2125718078093,6.69157747471078,0.0866969592705971,5.96307857538696,7.0695699458918,7.2613227425049,7.48000365272792,7.07152535164744,7.03608717936477
